idx,Date,Time,Temp,pH,DO,EC,,,
2504,3/9/2023,6:18:36,25.48,7.76,10.253,1492,,,
2505,3/9/2023,6:13:36,25.39,7.75,10.078,1499,,,
2506,3/9/2023,6:08:36,25.35,7.74,10.034,1499,,,
2507,3/9/2023,6:03:36,25.46,7.76,10.078,1492,,,
2508,3/9/2023,5:58:35,25.39,7.77,10.056,1492,,,
2509,3/9/2023,5:53:36,25.51,7.74,10.661,1492,,,
2510,3/9/2023,5:48:35,25.54,7.76,9.902,1492,,,
2511,3/9/2023,5:43:35,25.45,7.75,9.691,1492,,,
2512,3/9/2023,5:38:35,25.58,7.73,10.719,1499,,,
2513,3/9/2023,5:33:35,25.46,7.78,10.172,1499,,,
2514,3/9/2023,5:28:35,25.28,7.73,10.114,1499,,,
2515,3/9/2023,5:23:35,25.52,7.74,9.742,1493,,,
2516,3/9/2023,5:18:36,25.4,7.75,9.939,1499,,,
2517,3/9/2023,5:13:36,25.51,7.71,10.136,1492,,,
2518,3/9/2023,5:08:36,25.66,7.75,9.917,1492,,,
2519,3/9/2023,5:03:35,25.62,7.77,10.099,1499,,,
2520,3/9/2023,4:58:35,25.59,7.72,10.033,1499,,,
2521,3/9/2023,4:53:35,25.21,7.72,9.858,1499,,,
2522,3/9/2023,4:43:35,25.56,7.7,10.362,1499,,,
2523,3/9/2023,4:38:36,25.47,7.75,9.698,1499,,,
2524,3/9/2023,4:28:36,25.5,7.7,10.617,1499,,,
2525,3/9/2023,4:23:35,25.46,7.76,10.435,1499,,,
2526,3/9/2023,4:13:35,25.59,7.74,9.472,1499,,,
2527,3/9/2023,4:08:35,25.57,7.75,9.398,1499,,,
2528,3/9/2023,4:03:36,25.53,7.74,9.829,1499,,,
2529,3/9/2023,3:58:35,25.54,7.71,10.544,1499,,,
2530,3/9/2023,3:53:35,25.58,7.75,10.223,1499,,,
2531,3/9/2023,3:48:36,25.67,7.75,7.502,1492,,,
2532,3/9/2023,3:43:36,25.45,7.73,10.464,1499,,,
2533,3/9/2023,3:38:35,25.58,7.74,10.464,1499,,,
2534,3/9/2023,3:33:35,25.55,7.73,9.406,1499,,,
2535,3/9/2023,3:28:35,25.9,7.72,9.792,1499,,,
2536,3/9/2023,3:23:35,25.52,7.77,10.026,1499,,,
2537,3/9/2023,3:18:35,25.57,7.75,10.676,1493,,,
2538,3/9/2023,3:13:36,25.5,7.75,9.763,1493,,,
2539,3/9/2023,3:08:36,25.54,7.76,9.253,1499,,,
2540,3/9/2023,3:03:36,25.31,7.76,10.217,1493,,,
2541,3/9/2023,2:58:35,25.62,7.76,10.237,1499,,,
2542,3/9/2023,2:53:35,25.6,7.78,10.041,1499,,,
2543,3/9/2023,2:48:35,25.52,7.75,9.866,1499,,,
2544,3/9/2023,2:38:35,25.68,7.78,10.303,1499,,,
2545,3/9/2023,2:33:35,25.65,7.76,8.544,1499,,,
2546,3/9/2023,2:23:36,25.65,7.74,8.524,1499,,,
2547,3/9/2023,2:18:35,25.28,7.75,9.778,1499,,,
2548,3/9/2023,2:08:35,25.62,7.78,10.238,1499,,,
2549,3/9/2023,2:03:35,25.75,7.79,9.88,1499,,,
2550,3/9/2023,1:53:35,25.58,7.77,10.187,1492,,,
2551,3/9/2023,1:48:35,25.79,7.77,10.091,1486,,,
2552,3/9/2023,1:43:35,25.75,7.77,10.244,1492,,,
2553,3/9/2023,1:38:36,25.73,7.76,9.508,1499,,,
2554,3/9/2023,1:33:35,25.64,7.79,10.668,1492,,,
2555,3/9/2023,1:28:35,25.87,7.77,10.295,1499,,,
2556,3/9/2023,1:23:36,25.78,7.76,10.223,1499,,,
2557,3/9/2023,1:18:35,25.95,7.77,9.879,1499,,,
2558,3/9/2023,1:13:35,25.62,7.77,10.354,1492,,,
2559,3/9/2023,1:08:36,25.79,7.8,10.296,1499,,,
2560,3/9/2023,1:03:35,25.82,7.77,10.142,1499,,,
2561,3/9/2023,0:58:35,25.72,7.78,10.12,1499,,,
2562,3/9/2023,0:53:36,25.86,7.77,9.879,1499,,,
2563,3/9/2023,0:48:35,26.03,7.76,10.142,1499,,,
2564,3/9/2023,0:43:35,25.79,7.79,10.018,1499,,,
2565,3/9/2023,0:38:35,25.72,7.78,8.983,1499,,,
2566,3/9/2023,0:33:35,25.73,7.77,9.545,1499,,,
2567,3/9/2023,0:28:35,25.31,7.78,9.91,1492,,,
2568,3/9/2023,0:23:35,25.96,7.77,10.149,1499,,,
2569,3/9/2023,0:18:35,25.76,7.79,8.035,1499,,,
2570,3/9/2023,0:13:35,25.84,7.75,9.748,1499,,,
2571,3/9/2023,0:08:35,25.83,7.77,9.405,1499,,,
2572,3/9/2023,0:03:35,25.77,7.78,10.04,1499,,,
2573,2/9/2023,23:58:35,25.84,7.79,9.712,1499,,,
2574,2/9/2023,23:53:35,25.76,7.78,9.668,1499,,,
2575,2/9/2023,23:43:35,25.92,7.77,11.155,1499,,,
2576,2/9/2023,23:38:35,26.06,7.81,11.359,1493,,,
2577,2/9/2023,23:33:35,25.55,7.77,9.851,1493,,,
2578,2/9/2023,23:28:35,25.93,7.82,9.909,1499,,,
2579,2/9/2023,23:23:35,25.87,7.8,10.456,1493,,,
2580,2/9/2023,23:18:35,25.81,7.82,9.799,1493,,,
2581,2/9/2023,23:13:35,25.96,7.78,9.653,1493,,,
2582,2/9/2023,23:08:36,26.25,7.83,9.785,1493,,,
2583,2/9/2023,23:03:36,26.16,7.79,10.375,1493,,,
2584,2/9/2023,22:58:35,25.98,7.82,10.084,1492,,,
2585,2/9/2023,22:53:35,25.9,7.8,9.463,1493,,,
2586,2/9/2023,22:48:35,25.99,7.81,10.127,1486,,,
2587,2/9/2023,22:43:35,25.97,7.82,9.778,1499,,,
2588,2/9/2023,22:38:36,25.97,7.8,9.865,1499,,,
2589,2/9/2023,22:33:35,25.99,7.77,9.748,1499,,,
2590,2/9/2023,22:28:35,25.89,7.81,9.113,1493,,,
2591,2/9/2023,22:23:35,26.1,7.83,10.266,1493,,,
2592,2/9/2023,22:18:36,25.42,7.83,10.216,1499,,,
2593,2/9/2023,22:13:35,25.99,7.84,10.142,1493,,,
2594,2/9/2023,22:08:36,26,7.87,9.704,1499,,,
2595,2/9/2023,22:03:35,26.12,7.85,9.667,1493,,,
2596,2/9/2023,21:58:35,26.05,7.84,9.959,1499,,,
2597,2/9/2023,21:53:35,26.09,7.84,9.449,1499,,,
2598,2/9/2023,21:48:35,26.11,7.83,10.054,1499,,,
2599,2/9/2023,21:38:35,26.09,7.86,10.71,1499,,,
2600,2/9/2023,21:33:35,26.07,7.89,9.317,1499,,,
2601,2/9/2023,21:28:35,26.02,7.87,10.746,1499,,,
2602,2/9/2023,21:23:35,26.21,7.89,9.755,1499,,,
2603,2/9/2023,21:18:35,25.98,7.88,10.142,1499,,,
2604,2/9/2023,21:13:35,25.64,7.91,9.698,1493,,,
2605,2/9/2023,21:08:35,25.94,7.86,10.281,1499,,,
2606,2/9/2023,21:03:35,26.04,7.9,9.748,1493,,,
2607,2/9/2023,20:58:35,25.92,7.91,10.587,1493,,,
2608,2/9/2023,20:53:35,26.13,7.9,9.711,1493,,,
2609,2/9/2023,20:48:35,26.06,7.93,10.163,1493,,,
2610,2/9/2023,20:43:35,26.09,7.91,9.922,1493,,,
2611,2/9/2023,20:38:35,26.03,7.9,11.17,1493,,,
2612,2/9/2023,20:28:35,26.24,7.94,9.893,1499,,,
2613,2/9/2023,20:23:35,26.27,7.96,10.44,1493,,,
2614,2/9/2023,20:18:35,26.12,7.95,10.359,1493,,,
2615,2/9/2023,20:13:36,26.26,7.93,10.155,1493,,,
2616,2/9/2023,20:08:35,26.21,7.97,10.746,1493,,,
2617,2/9/2023,20:03:36,26.45,7.99,10.184,1493,,,
2618,2/9/2023,19:58:35,26.21,7.95,10.498,1493,,,
2619,2/9/2023,19:48:35,26.23,7.98,9.718,1493,,,
2620,2/9/2023,19:43:35,26.07,8.03,10.177,1493,,,
2621,2/9/2023,19:33:35,26.23,8.04,10.71,1493,,,
2622,2/9/2023,19:28:35,26.21,8.05,9.813,1501,,,
2623,2/9/2023,19:18:35,26.2,8.05,10.615,1501,,,
2624,2/9/2023,19:13:35,26.41,8.11,9.987,1493,,,
2625,2/9/2023,19:08:35,26.2,8.13,10.316,1493,,,
2626,2/9/2023,19:03:36,26.24,8.15,10.513,1493,,,
2627,2/9/2023,18:58:35,26.65,8.14,10.395,1493,,,
2628,2/9/2023,18:53:35,26.4,8.15,10.476,1493,,,
2629,2/9/2023,18:48:36,26.21,8.16,10.79,1501,,,
2630,2/9/2023,18:43:35,26.19,8.22,8.705,1501,,,
2631,2/9/2023,18:38:35,26.27,8.2,10.629,1501,,,
2632,2/9/2023,18:33:35,26.3,8.2,11.431,1501,,,
2633,2/9/2023,18:28:36,26.28,8.24,10.878,1501,,,
2634,2/9/2023,18:23:35,26.31,8.28,11.089,1501,,,
2635,2/9/2023,18:18:35,26.29,8.33,10.17,1501,,,
2636,2/9/2023,18:13:35,26.35,8.29,10.214,1501,,,
2637,2/9/2023,18:08:35,26.43,8.37,11.577,1496,,,
2638,2/9/2023,18:03:35,26.52,8.38,11.117,1501,,,
2639,2/9/2023,17:58:35,26.18,8.37,11.804,1501,,,
2640,2/9/2023,17:53:35,26.42,8.41,11.555,1496,,,
2641,2/9/2023,17:48:35,26.69,8.42,11.707,1501,,,
2642,2/9/2023,17:43:35,26.58,8.46,11.956,1501,,,
2643,2/9/2023,17:38:35,26.34,8.46,11.329,1501,,,
2644,2/9/2023,17:33:35,26.53,8.5,12.269,1496,,,
2645,2/9/2023,17:23:35,26.4,8.53,12.117,1501,,,
2646,2/9/2023,17:18:41,26.48,8.52,12.628,1501,,,
2647,2/9/2023,17:13:35,26.45,8.58,12.059,1501,,,
2648,2/9/2023,17:08:35,26.57,8.6,12.014,1496,,,
2649,2/9/2023,17:03:35,26.43,8.59,12.138,1496,,,
2650,2/9/2023,16:58:35,26.5,8.64,11.963,1496,,,
2651,2/9/2023,16:53:35,26.57,8.65,12.379,1496,,,
2652,2/9/2023,16:48:35,26.36,8.64,13.108,1496,,,
2653,2/9/2023,16:43:35,26.7,8.65,12.453,1501,,,
2654,2/9/2023,16:38:35,27.08,8.66,12.692,1501,,,
2655,2/9/2023,16:33:35,26.4,8.72,12.795,1496,,,
2656,2/9/2023,16:28:35,26.5,8.62,12.765,1496,,,
2657,2/9/2023,16:23:35,26.5,8.68,12.495,1501,,,
2658,2/9/2023,16:13:35,26.36,8.67,12.073,1501,,,
2659,2/9/2023,16:08:36,26.56,8.71,13.115,1504,,,
2660,2/9/2023,16:03:35,26.58,8.74,13.538,1504,,,
2661,2/9/2023,15:58:35,26.48,8.73,13.02,1504,,,
2662,2/9/2023,15:53:35,26.48,8.71,13.224,1504,,,
2663,2/9/2023,15:48:35,26.47,8.71,13.305,1504,,,
2664,2/9/2023,15:43:35,26.45,8.74,12.641,1504,,,
2665,2/9/2023,15:38:35,26.64,8.75,12.985,1504,,,
2666,2/9/2023,15:33:35,26.5,8.74,13.628,1504,,,
2667,2/9/2023,15:28:35,26.55,8.81,11.905,1504,,,
2668,2/9/2023,15:23:35,26.59,8.76,13.776,1496,,,
2669,2/9/2023,15:18:35,26.76,8.8,13.69,1496,,,
2670,2/9/2023,15:13:35,26.41,8.76,13.677,1504,,,
2671,2/9/2023,15:08:35,26.52,8.78,13.297,1504,,,
2672,2/9/2023,15:03:35,26.43,8.8,13.1,1504,,,
2673,2/9/2023,14:58:35,26.57,8.71,13.633,1504,,,
2674,2/9/2023,14:53:35,26.5,8.76,14.019,1504,,,
2675,2/9/2023,14:48:35,26.67,8.79,13.919,1504,,,
2676,2/9/2023,14:43:35,26.55,8.81,13.99,1504,,,
2677,2/9/2023,14:38:35,26.57,8.8,14.602,1504,,,
2678,2/9/2023,14:33:35,26.78,8.81,14.033,1496,,,
2679,2/9/2023,14:28:35,26.44,8.83,14.275,1496,,,
2680,2/9/2023,14:23:45,26.59,8.8,14.194,1496,,,
2681,2/9/2023,14:18:35,26.47,8.81,14.595,1504,,,
2682,2/9/2023,14:13:35,26.5,8.81,14.063,1504,,,
2683,2/9/2023,13:58:35,26.1,8.78,14.152,1508,,,
2684,2/9/2023,13:48:35,26.61,8.78,14.394,1508,,,
2685,2/9/2023,13:43:36,26.5,8.8,14.107,1508,,,
2686,2/9/2023,13:38:35,26.58,8.75,13.851,1508,,,
2687,2/9/2023,13:33:35,26.54,8.76,14.471,1501,,,
2688,2/9/2023,13:28:35,26.34,8.73,14.705,1501,,,
2689,2/9/2023,13:23:35,26.38,8.74,14.063,1508,,,
2690,2/9/2023,13:18:35,26.23,8.71,15.362,1508,,,
2691,2/9/2023,13:13:35,26.22,8.78,14.603,1508,,,
2692,2/9/2023,13:08:35,26.38,8.72,14.774,1496,,,
2693,2/9/2023,13:03:35,26.27,8.67,14.829,1496,,,
2694,2/9/2023,12:58:35,26.26,8.71,13.677,1496,,,
2695,2/9/2023,12:53:35,26.04,8.66,14.792,1496,,,
2696,2/9/2023,12:48:36,26.32,8.67,13.823,1496,,,
2697,2/9/2023,12:43:35,26.33,8.68,14.115,1501,,,
2698,2/9/2023,12:38:35,26.23,8.65,15.522,1501,,,
2699,2/9/2023,12:33:35,26.19,8.64,15.194,1499,,,
2700,2/9/2023,12:28:35,26.08,8.63,15.392,1506,,,
2701,2/9/2023,12:23:35,26.14,8.69,14.444,1499,,,
2702,2/9/2023,12:18:36,26.05,8.57,14.663,1506,,,
2703,2/9/2023,12:13:35,26.03,8.6,15.691,1512,,,
2704,2/9/2023,12:08:35,26.16,8.61,13.787,1512,,,
2705,2/9/2023,12:03:35,25.91,8.6,13.058,1520,,,
2706,2/9/2023,11:58:35,25.89,8.59,14.284,1512,,,
2707,2/9/2023,11:53:35,26.24,8.55,14.151,1512,,,
2708,2/9/2023,11:48:35,25.83,8.54,14.391,1512,,,
2709,2/9/2023,11:43:35,26.34,8.53,14.027,1512,,,
2710,2/9/2023,11:38:35,25.76,8.53,14.474,1505,,,
2711,2/9/2023,11:33:35,25.63,8.51,14.577,1505,,,
2712,2/9/2023,11:28:35,25.67,8.5,13.833,1505,,,
2713,2/9/2023,11:23:35,25.91,8.47,13.744,1497,,,
2714,2/9/2023,11:18:35,25.56,8.41,13.578,1497,,,
2715,2/9/2023,11:13:35,25.63,8.45,14.416,1497,,,
2716,2/9/2023,11:08:35,25.56,8.44,14.314,1497,,,
2717,2/9/2023,11:03:35,25.59,8.44,13.344,1497,,,
2718,2/9/2023,10:58:35,25.39,8.38,14.369,1497,,,
2719,2/9/2023,10:53:35,25.46,8.39,13.957,1490,,,
2720,2/9/2023,10:48:35,25.47,8.3,13.542,1489,,,
2721,2/9/2023,10:43:35,25.48,8.32,13.884,1490,,,
2722,2/9/2023,10:38:35,25.18,8.38,13.87,1494,,,
2723,2/9/2023,10:33:35,25.27,8.32,13.691,1494,,,
2724,2/9/2023,10:28:35,25.18,8.29,13.691,1490,,,
2725,2/9/2023,10:23:36,25.27,8.26,12.521,1494,,,
2726,2/9/2023,10:18:35,25.38,8.32,13.265,1494,,,
2727,2/9/2023,10:13:35,25.22,8.24,12.762,1483,,,
2728,2/9/2023,10:08:35,25.21,8.25,13.754,1483,,,
2729,2/9/2023,10:03:35,25.1,8.19,12.033,1487,,,
2730,2/9/2023,9:58:35,25.11,8.18,13.747,1487,,,
2731,2/9/2023,9:53:35,25.04,8.15,13.193,1487,,,
2732,2/9/2023,9:48:35,24.9,8.14,12.843,1487,,,
2733,2/9/2023,9:43:35,25.4,8.14,12.463,1487,,,
2734,2/9/2023,9:38:35,24.88,8.11,12.763,1487,,,
2735,2/9/2023,9:33:35,25.01,8.1,12.544,1487,,,
2736,2/9/2023,9:28:35,25.28,8.11,12.569,1487,,,
2737,2/9/2023,9:23:35,24.97,8.06,13.055,1487,,,
2738,2/9/2023,9:18:35,24.46,8.06,11.912,1475,,,
2739,2/9/2023,9:13:35,24.9,8.02,12.291,1480,,,
2740,2/9/2023,9:08:35,24.86,7.96,12.136,1480,,,
2741,2/9/2023,9:03:35,24.47,7.98,11.933,1474,,,
2742,2/9/2023,8:53:35,25.43,7.94,11.815,1480,,,
2743,2/9/2023,8:48:35,24.78,7.94,11.597,1480,,,
2744,2/9/2023,8:43:35,24.96,7.92,11.538,1480,,,
2745,2/9/2023,8:38:35,24.75,7.89,11.385,1480,,,
2746,2/9/2023,8:28:35,24.77,7.85,11.334,1480,,,
2747,2/9/2023,8:23:35,24.73,7.86,10.991,1480,,,
2748,2/9/2023,8:13:44,24.81,7.82,10.867,1480,,,
2749,2/9/2023,8:08:35,24.79,7.82,11.137,1480,,,
2750,2/9/2023,8:03:35,24.75,7.83,11.093,1480,,,
2751,2/9/2023,7:58:35,24.79,7.84,10.94,1480,,,
2752,2/9/2023,7:53:35,24.72,7.8,10.152,1480,,,
2753,2/9/2023,7:48:35,24.74,7.8,11.305,1480,,,
2754,2/9/2023,7:43:35,24.95,7.76,10.429,1480,,,
2755,2/9/2023,7:38:35,24.74,7.79,10.364,1474,,,
2756,2/9/2023,7:33:35,24.8,7.77,10.057,1480,,,
2757,2/9/2023,7:28:35,24.8,7.76,9.933,1474,,,
2758,2/9/2023,7:23:35,24.66,7.74,9.89,1480,,,
2759,2/9/2023,7:13:35,24.72,7.7,9.313,1480,,,
2760,2/9/2023,7:08:35,24.88,7.73,9.466,1474,,,
2761,2/9/2023,7:03:35,24.61,7.74,9.963,1474,,,
2762,2/9/2023,6:58:35,24.68,7.71,9.481,1480,,,
2763,2/9/2023,6:53:35,24.73,7.7,9.846,1474,,,
2764,2/9/2023,6:48:35,24.68,7.72,9.255,1480,,,
2765,2/9/2023,6:43:35,24.75,7.7,10.284,1474,,,
2766,2/9/2023,6:38:35,24.81,7.73,9.313,1474,,,
2767,2/9/2023,6:33:35,24.71,7.72,9.766,1474,,,
2768,2/9/2023,6:28:35,24.66,7.7,8.678,1474,,,
2769,2/9/2023,6:23:35,24.8,7.7,9.24,1474,,,
2770,2/9/2023,6:18:35,24.64,7.72,9.153,1480,,,
2771,2/9/2023,6:13:35,24.89,7.68,8.197,1474,,,
2772,2/9/2023,6:08:35,24.84,7.71,9.452,1474,,,
2773,2/9/2023,6:03:35,24.66,7.71,8.072,1474,,,
2774,2/9/2023,5:58:39,24.81,7.74,7.977,1474,,,
2775,2/9/2023,5:53:35,24.94,7.7,8.459,1474,,,
2776,2/9/2023,5:43:35,24.88,7.7,9.24,1474,,,
2777,2/9/2023,5:38:35,24.97,7.7,9.021,1474,,,
2778,2/9/2023,5:33:35,24.98,7.73,8.831,1474,,,
2779,2/9/2023,5:28:35,25,7.69,8.765,1474,,,
2780,2/9/2023,5:23:35,25.11,7.68,9.137,1474,,,
2781,2/9/2023,5:18:35,24.94,7.69,9.05,1474,,,
2782,2/9/2023,5:13:35,24.88,7.68,8.861,1474,,,
2783,2/9/2023,5:08:35,24.9,7.7,8.781,1474,,,
2784,2/9/2023,5:03:35,24.97,7.7,8.641,1474,,,
2785,2/9/2023,4:58:35,24.99,7.69,8.926,1474,,,
2786,2/9/2023,4:53:35,24.04,7.69,9.052,1474,,,
2787,2/9/2023,4:48:35,24.95,7.7,8.743,1474,,,
2788,2/9/2023,4:43:35,25.08,7.69,8.933,1480,,,
2789,2/9/2023,4:38:35,24.98,7.69,9.319,1474,,,
2790,2/9/2023,4:33:35,25.1,7.69,9.21,1474,,,
2791,2/9/2023,4:28:35,24.95,7.68,8.963,1474,,,
2792,2/9/2023,4:23:35,24.9,7.7,8.911,1474,,,
2793,2/9/2023,4:18:35,25,7.7,9.349,1466,,,
2794,2/9/2023,4:13:35,25.14,7.69,9.021,1474,,,
2795,2/9/2023,4:08:35,25.09,7.67,8.992,1474,,,
2796,2/9/2023,4:03:35,25.05,7.69,9.123,1474,,,
2797,2/9/2023,3:58:35,24.86,7.7,9.247,1474,,,
2798,2/9/2023,3:53:35,25.03,7.69,8.656,1474,,,
2799,2/9/2023,3:48:35,24.92,7.71,9.794,1480,,,
2800,2/9/2023,3:43:35,24.92,7.69,8.89,1474,,,
2801,2/9/2023,3:38:35,24.87,7.68,8.824,1474,,,
2802,2/9/2023,3:33:35,25.44,7.72,9.071,1480,,,
2803,2/9/2023,3:28:35,24.71,7.68,8.809,1474,,,
2804,2/9/2023,3:18:35,25.18,7.71,8.881,1474,,,
2805,2/9/2023,3:13:35,25.12,7.67,8.954,1474,,,
2806,2/9/2023,3:08:35,25.14,7.69,9.363,1474,,,
2807,2/9/2023,3:03:35,25.1,7.71,9.495,1474,,,
2808,2/9/2023,2:58:35,24.97,7.68,9.831,1474,,,
2809,2/9/2023,2:53:35,24.97,7.7,9.313,1474,,,
2810,2/9/2023,2:48:35,25.08,7.69,9.079,1474,,,
2811,2/9/2023,2:43:35,25.05,7.67,9.298,1474,,,
2812,2/9/2023,2:38:42,25.24,7.7,7.846,1474,,,
2813,2/9/2023,2:33:35,25.24,7.71,9.152,1474,,,
2814,2/9/2023,2:28:35,25.27,7.68,9.152,1474,,,
2815,2/9/2023,2:23:35,25.39,7.69,9.005,1474,,,
2816,2/9/2023,2:18:35,25.17,7.71,8.758,1474,,,
2817,2/9/2023,2:13:35,25.15,7.67,9.436,1466,,,
2818,2/9/2023,2:08:35,25.17,7.69,9.816,1474,,,
2819,2/9/2023,2:03:35,25.27,7.7,9.443,1474,,,
2820,2/9/2023,1:58:35,25,7.69,9.202,1474,,,
2821,2/9/2023,1:53:35,25.41,7.71,8.852,1474,,,
2822,2/9/2023,1:48:35,25.21,7.7,9.334,1474,,,
2823,2/9/2023,1:43:35,25.25,7.69,9.669,1474,,,
2824,2/9/2023,1:38:35,25.29,7.69,8.925,1474,,,
2825,2/9/2023,1:28:35,25.18,7.67,8.991,1474,,,
2826,2/9/2023,1:23:35,25.29,7.68,9.545,1474,,,
2827,2/9/2023,1:18:35,25.3,7.68,9.516,1474,,,
2828,2/9/2023,1:13:36,25.18,7.67,9.692,1474,,,
2829,2/9/2023,1:03:35,25.18,7.69,9.501,1474,,,
2830,2/9/2023,0:58:35,25.3,7.68,9.618,1466,,,
2831,2/9/2023,0:53:35,25.18,7.7,9.487,1474,,,
2832,2/9/2023,0:48:35,25.35,7.72,8.998,1474,,,
2833,2/9/2023,0:43:35,25.23,7.69,9.042,1470,,,
2834,2/9/2023,0:38:35,25.35,7.68,8.823,1474,,,
2835,2/9/2023,0:33:35,25.29,7.71,9.487,1474,,,
2836,2/9/2023,0:28:35,25.07,7.69,9.882,1474,,,
2837,2/9/2023,0:23:35,25.21,7.7,9.371,1474,,,
2838,2/9/2023,0:18:35,25.39,7.67,8.764,1474,,,
2839,2/9/2023,0:13:35,25.22,7.69,9.246,1470,,,
2840,2/9/2023,0:08:35,25.25,7.69,8.997,1474,,,
2841,1/9/2023,23:58:35,26.15,7.71,8.94,1474,,,
2842,1/9/2023,23:53:35,25.4,7.69,9.027,1466,,,
2843,1/9/2023,23:48:35,25.45,7.69,8.764,1466,,,
2844,1/9/2023,23:43:35,25.66,7.69,9.851,1466,,,
2845,1/9/2023,23:38:35,25.29,7.69,8.83,1466,,,
2846,1/9/2023,23:33:35,25.39,7.69,9.508,1466,,,
2847,1/9/2023,23:28:35,25.35,7.69,8.969,1474,,,
2848,1/9/2023,23:23:35,25.36,7.72,8.641,1466,,,
2849,1/9/2023,23:18:35,25.5,7.72,8.604,1474,,,
2850,1/9/2023,23:13:35,25.43,7.73,9.21,1466,,,
2851,1/9/2023,23:03:35,25.63,7.72,8.874,1466,,,
2852,1/9/2023,22:58:35,25.39,7.69,9.02,1474,,,
2853,1/9/2023,22:53:35,25.49,7.73,9.122,1474,,,
2854,1/9/2023,22:48:36,25.33,7.72,9.1,1474,,,
2855,1/9/2023,22:43:35,25.44,7.73,9.049,1466,,,
2856,1/9/2023,22:38:35,25.45,7.73,8.326,1474,,,
2857,1/9/2023,22:33:35,25.44,7.71,8.611,1481,,,
2858,1/9/2023,22:28:35,25.3,7.73,9.677,1489,,,
2859,1/9/2023,22:23:35,25.41,7.75,9.012,1481,,,
2860,1/9/2023,22:18:38,25.5,7.74,9.195,1481,,,
2861,1/9/2023,22:13:35,25.6,7.73,9.545,1481,,,
2862,1/9/2023,22:08:35,25.52,7.69,8.969,1489,,,
2863,1/9/2023,22:03:35,25.39,7.73,8.721,1481,,,
2864,1/9/2023,21:58:35,25.51,7.72,8.553,1481,,,
2865,1/9/2023,21:53:35,25.41,7.72,8.903,1489,,,
2866,1/9/2023,21:43:35,25.48,7.74,9.239,1481,,,
2867,1/9/2023,21:38:35,25.58,7.76,8.589,1481,,,
2868,1/9/2023,21:33:35,25.35,7.74,8.691,1481,,,
2869,1/9/2023,21:28:35,25.72,7.77,8.414,1481,,,
2870,1/9/2023,21:23:35,25.45,7.76,9.618,1474,,,
2871,1/9/2023,21:18:35,25.58,7.77,8.969,1481,,,
2872,1/9/2023,21:13:35,25.61,7.76,9.297,1481,,,
2873,1/9/2023,21:08:35,25.65,7.76,8.873,1489,,,
2874,1/9/2023,21:03:35,25.84,7.81,9.128,1481,,,
2875,1/9/2023,20:58:35,25.41,7.79,9.384,1474,,,
2876,1/9/2023,20:53:35,25.68,7.8,9.391,1481,,,
2877,1/9/2023,20:48:35,25.45,7.79,8.123,1481,,,
2878,1/9/2023,20:43:35,25.59,7.83,9.8,1481,,,
2879,1/9/2023,20:38:35,25.71,7.82,9.384,1474,,,
2880,1/9/2023,20:33:35,25.74,7.83,9.814,1474,,,
2881,1/9/2023,20:23:35,25.62,7.83,10.435,1474,,,
2882,1/9/2023,20:18:35,25.72,7.82,9.654,1474,,,
2883,1/9/2023,20:13:35,25.48,7.85,8.901,1474,,,
2884,1/9/2023,20:08:35,25.68,7.82,9.697,1470,,,
2885,1/9/2023,20:03:35,26.18,7.84,9.346,1489,,,
2886,1/9/2023,19:58:35,25.71,7.89,9.005,1481,,,
2887,1/9/2023,19:53:35,26.16,7.87,8.915,1466,,,
2888,1/9/2023,19:48:35,25.71,7.89,8.612,1470,,,
2889,1/9/2023,19:43:35,25.59,7.86,9.187,1477,,,
2890,1/9/2023,19:38:35,26.04,7.84,8.946,1481,,,
2891,1/9/2023,19:33:35,25.7,7.86,8.348,1481,,,
2892,1/9/2023,19:28:35,25.72,7.86,9.574,1481,,,
2893,1/9/2023,19:23:35,26.1,7.87,8.836,1474,,,
2894,1/9/2023,19:18:35,25.53,7.92,9.545,1481,,,
2895,1/9/2023,19:13:35,25.82,7.9,8.939,1496,,,
2896,1/9/2023,19:08:35,25.78,7.92,9.551,1466,,,
2897,1/9/2023,19:03:35,25.72,7.88,9.632,1474,,,
2898,1/9/2023,18:53:46,25.75,7.93,9.683,1477,,,
2899,1/9/2023,18:48:35,25.78,7.94,9.559,1466,,,
2900,1/9/2023,18:43:35,25.85,7.96,9.697,1462,,,
2901,1/9/2023,18:38:35,25.96,7.95,9.296,1477,,,
2902,1/9/2023,18:33:35,25.69,7.99,9.537,1474,,,
2903,1/9/2023,18:28:35,25.92,7.97,9.857,1470,,,
2904,1/9/2023,18:23:48,25.81,8,10.317,1481,,,
2905,1/9/2023,18:18:35,25.83,8.03,9.245,1477,,,
2906,1/9/2023,18:13:35,26.01,8.07,9.864,1489,,,
2907,1/9/2023,18:08:35,25.73,8.04,10.354,1477,,,
2908,1/9/2023,18:03:35,25.8,8.07,10.186,1483,,,
2909,1/9/2023,17:58:35,25.88,8.1,10.222,1481,,,
2910,1/9/2023,17:53:35,25.93,8.16,9.945,1468,,,
2911,1/9/2023,17:48:35,25.79,8.18,10.653,1474,,,
2912,1/9/2023,17:43:35,25.71,8.16,10.666,1481,,,
2913,1/9/2023,17:38:35,25.89,8.23,10.762,1468,,,
2914,1/9/2023,17:33:35,26.1,8.18,11.068,1470,,,
